nome_curso,nome_aluno,media_global,matricula,cpf,status,tipo_desconto,valor_desconto,nome_departamento,semestre_atual
Ciência da Computação,Ana Liz Vargas,8.86,1033349,9080257662,Matriculado,Bolsa Mérito,93.4,Escola de Tecnologia,1
Ciência da Computação,Diogo Melo,6.99,1039262,22715384321,Inativo,Bolsa Parcial,45.7,Escola de Tecnologia,2
Ciência da Computação,Rodrigo Cavalcanti,9.22,1036373,45889249886,Inativo,Bolsa Mérito,85.8,Escola de Tecnologia,8
Ciência da Computação,Luiz Fernando Dias,7.58,1035101,61741145238,Matriculado,Bolsa Parcial,40.7,Escola de Tecnologia,4
Ciência da Computação,Gael Rocha,6.5,1034591,64310439676,Matriculado,Bolsa Parcial,35.5,Escola de Tecnologia,8
Ciência da Computação,Lorena Freitas,6.89,1036601,43767347747,Inativo,Bolsa Parcial,37.7,Escola de Tecnologia,2
Ciência da Computação,Ana Sophia da Cruz,8.72,1033187,10247275570,Inativo,Bolsa Mérito,93.3,Escola de Tecnologia,5
Ciência da Computação,Jade Pires,9.53,1040381,69946282806,Inativo,Bolsa Mérito,99.3,Escola de Tecnologia,8
Ciência da Computação,Rhavi Dias,7.91,1040936,526047944,Matriculado,Bolsa Parcial,27.6,Escola de Tecnologia,8
Ciência da Computação,Mariana Vargas,7.97,1040084,60951767343,Inativo,Bolsa Parcial,35.9,Escola de Tecnologia,3
Ciência da Computação,Apollo Porto,9.79,1035563,23874888703,Matriculado,Bolsa Mérito,69.0,Escola de Tecnologia,5
Ciência da Computação,Julia Vasconcelos,6.98,1034456,69868023682,Inativo,Bolsa Parcial,37.0,Escola de Tecnologia,8
Ciência da Computação,Isaac Pinto,9.3,1034672,33540578678,Matriculado,Bolsa Mérito,64.1,Escola de Tecnologia,5
Ciência da Computação,Kaique Cassiano,9.39,1034603,68182455567,Matriculado,Bolsa Mérito,61.3,Escola de Tecnologia,4
Ciência da Computação,Leandro Monteiro,8.47,1033565,27532533754,Inativo,Bolsa Mérito,91.3,Escola de Tecnologia,8
Ciência da Computação,Yuri Gomes,9.77,1036847,15241266678,Inativo,Bolsa Mérito,77.7,Escola de Tecnologia,1
Ciência da Computação,Mathias Silva,8.38,1035710,37918538424,Inativo,Bolsa Mérito,88.5,Escola de Tecnologia,3
Ciência da Computação,Lucas Gabriel Castro,9.13,1040231,97035228242,Inativo,Bolsa Mérito,75.1,Escola de Tecnologia,7
Ciência da Computação,Marina da Paz,6.79,1033118,62029338804,Inativo,Bolsa Parcial,31.5,Escola de Tecnologia,5
Ciência da Computação,Lívia Farias,8.78,1033781,91947053785,Inativo,Bolsa Mérito,59.1,Escola de Tecnologia,2
Ciência da Computação,Camila Silveira,9.42,1038302,92643572205,Matriculado,Bolsa Mérito,77.6,Escola de Tecnologia,8
Ciência da Computação,Vinicius Câmara,9.57,1038452,48202779961,Inativo,Bolsa Mérito,50.8,Escola de Tecnologia,1
Ciência da Computação,Hadassa Montenegro,9.33,1039343,24190762653,Matriculado,Bolsa Mérito,61.1,Escola de Tecnologia,1
Ciência da Computação,Bárbara Cardoso,8.08,1037561,18923302792,Matriculado,Bolsa Mérito,64.5,Escola de Tecnologia,1
Ciência da Computação,Anthony Lima,8.85,1034144,71117444299,Matriculado,Bolsa Mérito,70.5,Escola de Tecnologia,5
Ciência da Computação,Sophia Farias,6.33,1035578,46764958392,Matriculado,Bolsa Parcial,45.8,Escola de Tecnologia,8
Ciência da Computação,Gabrielly Almeida,9.78,1036292,8913538173,Matriculado,Bolsa Mérito,58.4,Escola de Tecnologia,7
Ciência da Computação,Catarina Caldeira,9.69,1034999,71480237087,Matriculado,Bolsa Mérito,53.9,Escola de Tecnologia,6
Ciência da Computação,Jade Peixoto,7.95,1039031,2692802394,Inativo,Bolsa Parcial,47.8,Escola de Tecnologia,3
Ciência da Computação,José Miguel Fogaça,7.48,1037873,65405993083,Inativo,Bolsa Parcial,41.7,Escola de Tecnologia,8
Ciência da Computação,Emanuella Correia,8.69,1039208,31597028909,Inativo,Bolsa Mérito,99.2,Escola de Tecnologia,5
Ciência da Computação,Luísa Oliveira,6.68,1035509,26098978541,Matriculado,Bolsa Parcial,32.9,Escola de Tecnologia,7
Ciência da Computação,Pedro Lucas Siqueira,8.85,1038614,57810354889,Matriculado,Bolsa Mérito,59.9,Escola de Tecnologia,3
Ciência da Computação,Laís da Mota,9.31,1037330,31394111795,Matriculado,Bolsa Mérito,79.9,Escola de Tecnologia,1
Ciência da Computação,João Correia,6.13,1033550,39708328769,Matriculado,Bolsa Parcial,23.3,Escola de Tecnologia,6
Ciência da Computação,Carlos Eduardo Barbosa,6.78,1037411,42039055538,Inativo,Bolsa Parcial,30.1,Escola de Tecnologia,6
Ciência da Computação,Manuela Silveira,7.38,1037264,90755293535,Matriculado,Bolsa Parcial,21.1,Escola de Tecnologia,5
Ciência da Computação,Maria Alice Dias,9.46,1037114,52761335069,Matriculado,Bolsa Mérito,78.9,Escola de Tecnologia,5
Ciência da Computação,Carolina Nunes,6.86,1038236,90019185138,Inativo,Bolsa Parcial,40.1,Escola de Tecnologia,5
Ciência da Computação,Stephany Brito,9.05,1040990,8293927255,Inativo,Bolsa Mérito,56.7,Escola de Tecnologia,7
Ciência da Computação,Maria Sophia Cavalcante,6.73,1038005,51971216504,Matriculado,Bolsa Parcial,25.7,Escola de Tecnologia,4
Ciência da Computação,Murilo Fernandes,9.94,1034294,68571305151,Inativo,Bolsa Mérito,92.0,Escola de Tecnologia,1
Ciência da Computação,Mariah Siqueira,9.76,1035794,85849481753,Inativo,Bolsa Mérito,93.0,Escola de Tecnologia,1
Ciência da Computação,Luiz Henrique Araújo,9.44,1040624,52705577018,Matriculado,Bolsa Mérito,89.4,Escola de Tecnologia,1
Ciência da Computação,Daniel Cavalcante,8.22,1035482,21361444905,Inativo,Bolsa Mérito,61.2,Escola de Tecnologia,3
Ciência da Computação,Alana Azevedo,9.37,1040705,64722164637,Inativo,Bolsa Mérito,73.6,Escola de Tecnologia,1
Ciência da Computação,Maria Vitória Caldeira,7.19,1038074,88358651801,Matriculado,Bolsa Parcial,37.2,Escola de Tecnologia,6
Ciência da Computação,Aylla Silva,9.44,1037576,54893425853,Matriculado,Bolsa Mérito,79.7,Escola de Tecnologia,7
Ciência da Computação,Maria Alice Viana,7.66,1035020,3535760316,Inativo,Bolsa Parcial,40.0,Escola de Tecnologia,3
Ciência da Computação,Evelyn Mendonça,9.21,1033151,59309919139,Matriculado,Bolsa Mérito,78.6,Escola de Tecnologia,2
Ciência da Computação,Eduarda Teixeira,9.79,1039568,71864846825,Inativo,Bolsa Mérito,75.1,Escola de Tecnologia,2
Ciência da Computação,Ana Júlia Barros,7.01,1033544,55342607049,Inativo,Bolsa Parcial,21.2,Escola de Tecnologia,6
Ciência da Computação,Maria Fernanda da Mata,9.17,1039241,28632858754,Inativo,Bolsa Mérito,66.5,Escola de Tecnologia,5
Ciência da Computação,Bryan Jesus,9.45,1035542,88156219409,Matriculado,Bolsa Mérito,61.1,Escola de Tecnologia,1
Ciência da Computação,Alice Camargo,6.0,1034732,74234439324,Matriculado,Bolsa Parcial,26.3,Escola de Tecnologia,7
Ciência da Computação,Brenda Ribeiro,6.13,1036055,17188562406,Matriculado,Bolsa Parcial,21.5,Escola de Tecnologia,7
Ciência da Computação,Lívia Souza,7.17,1038893,29321645834,Matriculado,Bolsa Parcial,28.0,Escola de Tecnologia,4
Ciência da Computação,Mariane Freitas,7.24,1033382,27471876224,Matriculado,Bolsa Parcial,25.3,Escola de Tecnologia,3
Ciência da Computação,Ana Júlia Montenegro,6.08,1040441,72829079067,Inativo,Bolsa Parcial,49.3,Escola de Tecnologia,2
Ciência da Computação,Cauê Rezende,6.87,1038200,27755518837,Matriculado,Bolsa Parcial,29.7,Escola de Tecnologia,2
Ciência da Computação,Isabela Vasconcelos,7.3,1040210,80119369414,Inativo,Bolsa Parcial,42.7,Escola de Tecnologia,6
Ciência da Computação,Juliana Rodrigues,6.09,1037786,1281186957,Inativo,Bolsa Parcial,21.9,Escola de Tecnologia,1
Ciência da Computação,Emanuella Vieira,7.14,1035083,28664561650,Inativo,Bolsa Parcial,48.8,Escola de Tecnologia,7
Ciência da Computação,João Vitor da Conceição,7.34,1040672,75484122637,Matriculado,Bolsa Parcial,28.3,Escola de Tecnologia,6
Ciência da Computação,Davi Mendonça,7.68,1033775,84406212202,Matriculado,Bolsa Parcial,36.9,Escola de Tecnologia,4
Ciência da Computação,Maria Liz Moreira,7.31,1036679,60193078156,Inativo,Bolsa Parcial,46.3,Escola de Tecnologia,2
Ciência da Computação,Juliana Pires,7.09,1033397,96020585051,Matriculado,Bolsa Parcial,25.0,Escola de Tecnologia,4
Ciência da Computação,Gustavo Gomes,6.75,1038431,10506401205,Inativo,Bolsa Parcial,45.7,Escola de Tecnologia,3
Ciência da Computação,Lavínia da Cunha,9.53,1034897,46042574929,Matriculado,Bolsa Mérito,72.9,Escola de Tecnologia,4
Ciência da Computação,Kamilly Peixoto,9.69,1033166,40200376539,Inativo,Bolsa Mérito,57.7,Escola de Tecnologia,3
Ciência da Computação,Luiz Miguel da Mota,7.85,1035935,49792502151,Matriculado,Bolsa Parcial,40.6,Escola de Tecnologia,3
Ciência da Computação,Ravi Lucca Fernandes,9.06,1033991,43816472787,Inativo,Bolsa Mérito,80.0,Escola de Tecnologia,8
Ciência da Computação,Igor Peixoto,6.81,1035380,29608303765,Matriculado,Bolsa Parcial,42.8,Escola de Tecnologia,1
Ciência da Computação,Gabriela Nascimento,7.44,1037081,98197703107,Matriculado,Bolsa Parcial,49.9,Escola de Tecnologia,7
Ciência da Computação,Isabela Costa,8.38,1037489,21963754006,Matriculado,Bolsa Mérito,69.0,Escola de Tecnologia,5
Ciência da Computação,Emanuel Almeida,7.0,1036730,79727985042,Matriculado,Bolsa Parcial,35.0,Escola de Tecnologia,7
Ciência da Computação,Ana Liz Souza,8.81,1041116,30401230428,Matriculado,Bolsa Mérito,64.6,Escola de Tecnologia,7
Ciência da Computação,José Casa Grande,6.98,1039931,86196011569,Inativo,Bolsa Parcial,20.3,Escola de Tecnologia,1
Ciência da Computação,Marcela Fogaça,8.09,1036529,1754801376,Matriculado,Bolsa Mérito,68.8,Escola de Tecnologia,8
Ciência da Computação,Clarice Macedo,6.24,1039865,27634580026,Matriculado,Bolsa Parcial,48.2,Escola de Tecnologia,7
Ciência da Computação,Luiz Henrique Sousa,9.39,1039025,43042455002,Matriculado,Bolsa Mérito,90.8,Escola de Tecnologia,3
Ciência da Computação,Enzo Pires,7.8,1039403,15593568227,Matriculado,Bolsa Parcial,34.8,Escola de Tecnologia,2
Ciência da Computação,Igor Mendonça,8.27,1038989,64967826450,Inativo,Bolsa Mérito,60.0,Escola de Tecnologia,4
Ciência da Computação,Luna Albuquerque,6.0,1040009,33855763135,Inativo,Bolsa Parcial,46.3,Escola de Tecnologia,7
Ciência da Computação,Bruna Aragão,8.24,1039175,59650784527,Inativo,Bolsa Mérito,72.5,Escola de Tecnologia,1
Ciência da Computação,Rafaela Barros,8.11,1036976,67168871508,Matriculado,Bolsa Mérito,79.4,Escola de Tecnologia,2
Ciência da Computação,Hellena Dias,6.29,1034288,22466677182,Matriculado,Bolsa Parcial,26.1,Escola de Tecnologia,4
Ciência da Computação,José Miguel da Cunha,6.42,1039700,38938523188,Inativo,Bolsa Parcial,34.2,Escola de Tecnologia,1
Ciência da Computação,Caleb Fogaça,7.14,1039634,88589546229,Matriculado,Bolsa Parcial,45.2,Escola de Tecnologia,5
Ciência da Computação,Jade Viana,9.26,1034219,57053777122,Inativo,Bolsa Mérito,74.1,Escola de Tecnologia,2
Ciência da Computação,Isis Câmara,7.94,1033232,84602827209,Matriculado,Bolsa Parcial,49.2,Escola de Tecnologia,5
Ciência da Computação,Agatha Ferreira,9.68,1037540,50648994276,Matriculado,Bolsa Mérito,62.3,Escola de Tecnologia,6
Ciência da Computação,Henrique Teixeira,7.28,1039850,1116002950,Matriculado,Bolsa Parcial,32.4,Escola de Tecnologia,6
Ciência da Computação,Isabelly Cassiano,9.83,1040225,14507137165,Matriculado,Bolsa Mérito,79.4,Escola de Tecnologia,7
Ciência da Computação,Zoe Macedo,6.45,1035164,68731132845,Matriculado,Bolsa Parcial,24.4,Escola de Tecnologia,5
Ciência da Computação,Lorenzo Novaes,7.09,1039649,98995753933,Inativo,Bolsa Parcial,26.6,Escola de Tecnologia,3
Ciência da Computação,Eloá Moura,9.12,1039418,39138526397,Matriculado,Bolsa Mérito,95.8,Escola de Tecnologia,8
Ciência da Computação,Thales Cavalcanti,8.54,1038608,4129592334,Inativo,Bolsa Mérito,60.4,Escola de Tecnologia,8
Ciência da Computação,Vitor Gabriel Barbosa,8.64,1037096,27456932213,Inativo,Bolsa Mérito,89.1,Escola de Tecnologia,7
Ciência da Computação,Henry Gabriel Martins,9.82,1035395,97259550770,Matriculado,Bolsa Mérito,69.2,Escola de Tecnologia,3
Ciência da Computação,Lucas Gabriel Fonseca,8.24,1040603,92411931232,Inativo,Bolsa Mérito,92.2,Escola de Tecnologia,5
Ciência da Computação,Miguel Abreu,9.53,1033478,59590336193,Inativo,Bolsa Mérito,61.0,Escola de Tecnologia,8
Ciência da Computação,Allana Vargas,6.43,1033409,70208580412,Matriculado,Bolsa Parcial,33.7,Escola de Tecnologia,6
Ciência da Computação,Arthur Gabriel Dias,8.34,1033625,1284300498,Inativo,Bolsa Mérito,95.9,Escola de Tecnologia,7
Ciência da Computação,Júlia Vieira,7.62,1038350,27596256937,Inativo,Bolsa Parcial,45.8,Escola de Tecnologia,3
Ciência da Computação,Clara Nascimento,7.84,1038215,48003261199,Matriculado,Bolsa Parcial,45.6,Escola de Tecnologia,3
Ciência da Computação,Vicente da Luz,6.88,1037636,96681554046,Inativo,Bolsa Parcial,48.1,Escola de Tecnologia,1
Ciência da Computação,Evelyn Souza,7.37,1035311,16147258146,Inativo,Bolsa Parcial,41.0,Escola de Tecnologia,8
Ciência da Computação,Emanuel da Costa,8.47,1037690,79419825270,Matriculado,Bolsa Mérito,86.7,Escola de Tecnologia,8
Ciência da Computação,Zoe Aragão,7.93,1037948,62107317052,Matriculado,Bolsa Parcial,46.6,Escola de Tecnologia,5
Ciência da Computação,Igor Viana,7.72,1038446,9069576719,Inativo,Bolsa Parcial,25.7,Escola de Tecnologia,4
Ciência da Computação,Luiz Fernando Garcia,6.81,1035719,86537477568,Matriculado,Bolsa Parcial,32.2,Escola de Tecnologia,5
Ciência da Computação,Natália Campos,7.17,1035869,17026341227,Matriculado,Bolsa Parcial,21.0,Escola de Tecnologia,2
Ciência da Computação,Ana Cecília Sampaio,6.28,1040834,74034106750,Matriculado,Bolsa Parcial,29.0,Escola de Tecnologia,2
Ciência da Computação,Luna Souza,7.96,1035557,7811326239,Matriculado,Bolsa Parcial,22.6,Escola de Tecnologia,6
Ciência da Computação,Isabela Melo,8.62,1036895,24327199014,Matriculado,Bolsa Mérito,71.6,Escola de Tecnologia,6
Ciência da Computação,Josué da Costa,8.68,1041101,44720816583,Inativo,Bolsa Mérito,53.9,Escola de Tecnologia,3
Ciência da Computação,Cauê Siqueira,7.92,1038299,87173195299,Matriculado,Bolsa Parcial,45.4,Escola de Tecnologia,6
Ciência da Computação,Isabela Silva,6.98,1037258,44538892351,Inativo,Bolsa Parcial,20.5,Escola de Tecnologia,1
Ciência da Computação,Paulo Correia,8.6,1038596,63585989272,Inativo,Bolsa Mérito,73.7,Escola de Tecnologia,2
Ciência da Computação,Milena Cardoso,9.47,1034354,7275869057,Inativo,Bolsa Mérito,50.2,Escola de Tecnologia,6
Ciência da Computação,Davi Miguel Novaes,6.41,1039256,82196484304,Inativo,Bolsa Parcial,47.7,Escola de Tecnologia,7
Ciência da Computação,Laís Melo,8.41,1037243,65997731474,Matriculado,Bolsa Mérito,63.7,Escola de Tecnologia,6
Ciência da Computação,Maya Vargas,8.41,1034882,51690197911,Matriculado,Bolsa Mérito,60.1,Escola de Tecnologia,4
Ciência da Computação,Maya Nunes,9.31,1040306,48535693909,Inativo,Bolsa Mérito,58.5,Escola de Tecnologia,5
Ciência da Computação,Mirella Jesus,9.07,1039799,79877668519,Inativo,Bolsa Mérito,77.1,Escola de Tecnologia,1
Ciência da Computação,Danilo Cardoso,7.78,1035704,96791821412,Matriculado,Bolsa Parcial,27.2,Escola de Tecnologia,5
Ciência da Computação,Daniel Sampaio,6.69,1035098,93557961703,Matriculado,Bolsa Parcial,42.2,Escola de Tecnologia,2
Ciência da Computação,Yan Vasconcelos,7.3,1036202,11825919202,Inativo,Bolsa Parcial,23.2,Escola de Tecnologia,4
Ciência da Computação,Eduardo da Conceição,6.02,1038581,32029347866,Matriculado,Bolsa Parcial,28.9,Escola de Tecnologia,5
Ciência da Computação,Luiz Gustavo Mendonça,8.34,1040522,4871048480,Inativo,Bolsa Mérito,91.8,Escola de Tecnologia,5
Ciência da Computação,Caroline Lima,7.04,1040822,97789403710,Inativo,Bolsa Parcial,29.4,Escola de Tecnologia,3
Ciência da Computação,Anthony Gabriel Fogaça,7.8,1038515,40446955816,Inativo,Bolsa Parcial,43.5,Escola de Tecnologia,4
Ciência da Computação,Liz Ferreira,8.83,1033709,29696660384,Matriculado,Bolsa Mérito,78.0,Escola de Tecnologia,8
Ciência da Computação,Valentina Almeida,7.77,1034195,40337890440,Inativo,Bolsa Parcial,34.5,Escola de Tecnologia,3
Ciência da Computação,Ana Aparecida,6.7,1033613,49436982942,Matriculado,Bolsa Parcial,39.1,Escola de Tecnologia,2
Ciência da Computação,Maitê Montenegro,7.15,1037774,64392291563,Inativo,Bolsa Parcial,28.1,Escola de Tecnologia,2
Ciência da Computação,Ayla Vasconcelos,9.16,1039406,61631203723,Matriculado,Bolsa Mérito,62.7,Escola de Tecnologia,6
Ciência da Computação,Rodrigo Moreira,9.5,1035248,35354691240,Matriculado,Bolsa Mérito,64.4,Escola de Tecnologia,7
Ciência da Computação,Bernardo Vieira,7.87,1033466,21115534187,Inativo,Bolsa Parcial,34.1,Escola de Tecnologia,2
Ciência da Computação,Isabela Cassiano,6.06,1040891,32185334254,Matriculado,Bolsa Parcial,39.8,Escola de Tecnologia,8
Ciência da Computação,Sophie Fernandes,7.41,1037000,72600715736,Matriculado,Bolsa Parcial,48.5,Escola de Tecnologia,6
Ciência da Computação,Calebe da Cunha,7.4,1040606,71706324321,Matriculado,Bolsa Parcial,45.6,Escola de Tecnologia,8
Ciência da Computação,Caleb Pinto,7.81,1039460,82834104736,Inativo,Bolsa Parcial,39.5,Escola de Tecnologia,8
Ciência da Computação,Dom Lopes,7.71,1037990,47552849677,Inativo,Bolsa Parcial,25.9,Escola de Tecnologia,8
Ciência da Computação,Rael Moura,8.15,1035695,88594891502,Inativo,Bolsa Mérito,81.4,Escola de Tecnologia,6
Ciência da Computação,Leonardo Pimenta,9.36,1040972,39397364713,Matriculado,Bolsa Mérito,98.5,Escola de Tecnologia,1
Ciência da Computação,Miguel Martins,8.73,1040903,48992835889,Inativo,Bolsa Mérito,82.6,Escola de Tecnologia,8
Ciência da Computação,Maria Fernanda Novais,9.77,1040363,3852688872,Inativo,Bolsa Mérito,50.7,Escola de Tecnologia,7
Ciência da Computação,Alexandre Pastor,6.07,1040510,50912511454,Inativo,Bolsa Parcial,45.0,Escola de Tecnologia,3
Ciência da Computação,Leonardo Vieira,7.19,1038812,93528727724,Inativo,Bolsa Parcial,33.6,Escola de Tecnologia,8
Ciência da Computação,Aylla Pires,9.73,1040594,3108723137,Inativo,Bolsa Mérito,72.5,Escola de Tecnologia,8
Ciência da Computação,Samuel Cavalcante,7.8,1035233,58143319968,Matriculado,Bolsa Parcial,37.5,Escola de Tecnologia,2
Ciência da Computação,Hellena Andrade,9.68,1033994,99058399454,Matriculado,Bolsa Mérito,86.3,Escola de Tecnologia,2
Ciência da Computação,Marina Moraes,6.55,1035086,27653438122,Inativo,Bolsa Parcial,31.0,Escola de Tecnologia,4
Ciência da Computação,Lorena Pinto,9.02,1034207,63894288683,Inativo,Bolsa Mérito,60.7,Escola de Tecnologia,5
Ciência da Computação,Maitê Mendes,9.84,1040837,20036677561,Inativo,Bolsa Mérito,80.9,Escola de Tecnologia,2
Ciência da Computação,Yasmin Barbosa,6.58,1034030,70497121199,Inativo,Bolsa Parcial,20.2,Escola de Tecnologia,3
Ciência da Computação,Nathan Freitas,9.37,1036205,68804482088,Inativo,Bolsa Mérito,66.7,Escola de Tecnologia,8
Ciência da Computação,Sophie Lopes,6.09,1033220,12016124971,Inativo,Bolsa Parcial,23.3,Escola de Tecnologia,3
Ciência da Computação,Aylla Fogaça,7.98,1035857,75034784216,Matriculado,Bolsa Parcial,38.0,Escola de Tecnologia,7
Ciência da Computação,Hellena Peixoto,6.09,1037099,76540326397,Matriculado,Bolsa Parcial,20.5,Escola de Tecnologia,8
Ciência da Computação,Henrique Ribeiro,8.14,1039868,84984731322,Matriculado,Bolsa Mérito,66.9,Escola de Tecnologia,4
Ciência da Computação,Clarice Machado,9.84,1036289,45324681704,Matriculado,Bolsa Mérito,51.5,Escola de Tecnologia,3
Ciência da Computação,Rebeca Abreu,9.08,1040147,50854738077,Matriculado,Bolsa Mérito,63.7,Escola de Tecnologia,2
Ciência da Computação,Thiago Silveira,9.18,1037693,29507083746,Inativo,Bolsa Mérito,74.9,Escola de Tecnologia,6
