nome_professor,cpf,matricula,nome_departamento,semestre_atual, ,media_global,media_global_professor
Maria Sophia Souza,89610927003,2011158,Ciências Biológicas,2,,8.097638095238096,8.1
Caroline da Luz,25913864150,2011151,Ciências Biológicas,6,,7.952380038387715,7.95
Vicente das Neves,11624619296,2011154,Ciências Biológicas,1,,8.009375,8.01
Alice da Costa,87514871777,2011159,Ciências Biológicas,1,,8.009375,8.01
José da Rosa,57886441819,2011156,Ciências Biológicas,3,,8.033939393939393,8.03
Leandro Brito,24067587293,2011155,Ciências Biológicas,3,,8.033939393939393,8.03
Léo Sales,95760510171,2011160,Ciências Biológicas,8,,7.936876155268023,7.94
Melissa Nogueira,43056629809,48108282,Ciências Biológicas,2,,8.097638095238096,8.01
Yago Teixeira,84413561941,2011152,Ciências Biológicas,3,,8.033939393939393,8.03
Matheus das Neves,78679327020,2011161,Ciências Biológicas,1,,8.009375,8.01
Maria Júlia Ramos,87367018425,62873916,Escola de Tecnologia,1,,8.03510148849797,8.03
Milena Fernandes,2417904134,75861347,Escola de Tecnologia,1,,8.03510148849797,8.01
Marcelo Monteiro,58755055402,13748469,Escola de Saúde,6,,8.010923566878981,7.98
Diego Freitas,77074794562,2004074,Escola de Engenharia,8,,8.0739901071723,8.07
Ana Cecília Novaes,82252569373,2004068,Escola de Engenharia,1,,7.969423604757548,7.97
Pedro Melo,30975233862,2004076,Escola de Engenharia,7,,7.962367109634552,7.99
Ana Sophia da Luz,81978858015,2004069,Escola de Engenharia,2,,7.99183147033534,7.99
Sophia Correia,38358321746,2004070,Escola de Engenharia,5,,7.928421052631579,7.93
Sophia Moreira,94907695618,2004067,Escola de Engenharia,2,,7.99183147033534,7.99
Vitória da Cunha,16971129704,2004066,Escola de Engenharia,6,,7.986284691136975,7.99
Davi Lucas da Rocha,26676905130,2004078,Escola de Engenharia,9,,8.011547248182762,8.01
Maitê Sales,70565527526,2004071,Escola de Engenharia,9,,8.011547248182762,8.01
Theo Costa,24841799434,2004065,Escola de Engenharia,3,,8.016448839208941,8.02
Benício Ramos,20802039922,53045651,Ciências Biológicas,9,,,8.08
Brenda Melo,75838433598,10478660,Ciências Biológicas,4,,7.924395393474088,7.98
Alexandre Teixeira,83340057990,2007832,Escola de Saúde,6,,8.010923566878981,8.01
Ana Lívia Sousa,1529329202,73902150,Escola de Saúde,4,,8.052280701754386,7.99
Juliana Abreu,55253990125,2007836,Escola de Saúde,8,,7.959191353082466,7.96
Natália Marques,12143606482,2007837,Escola de Saúde,5,,7.945814345991562,7.95
Stephany Costela,27791466633,2007834,Escola de Saúde,6,,8.010923566878981,7.98
Isis Sousa,39105352898,53969476,Escola de Tecnologia,6,,8.016576576576577,7.98
Laís Montenegro,19408624511,19763180,Escola de Tecnologia,1,,8.03510148849797,7.99
Sara Farias,65393974277,2008421,Escola de Saúde,1,,8.011402095084609,8.01
Gael Rodrigues,76474922831,2008426,Escola de Saúde,4,,8.052280701754386,8.05
Manuella Casa Grande,15981752457,2008424,Escola de Saúde,9,,7.980497237569061,7.98
Isaque Machado,15256018369,2008418,Escola de Saúde,6,,8.010923566878981,8.01
Luan da Mata,59479892784,2008425,Escola de Saúde,4,,8.052280701754386,8.05
Enrico Machado,47190950999,2008420,Escola de Saúde,8,,7.959191353082466,7.96
Isabelly Ferreira,96949528164,2008423,Escola de Saúde,2,,8.029213938411669,8.03
Cauã Câmara,90719187321,2008428,Escola de Saúde,6,,8.010923566878981,8.01
Mirella Abreu,88991564029,2008427,Escola de Saúde,5,,7.945814345991562,7.95
Ayla Mendonça,31472738292,84982577,Escola de Engenharia,9,,8.011547248182762,8.01
Maria Fernanda Lopes,55324032134,2006758,Escola de Saúde,2,,8.029213938411669,8.03
Melissa Barros,55185128969,2006746,Escola de Saúde,6,,8.010923566878981,8.01
Gabrielly Alves,75670644047,2006751,Escola de Saúde,6,,8.010923566878981,8.01
Maria Alice Câmara,42729117485,2006756,Escola de Saúde,8,,7.959191353082466,7.96
Vinícius Martins,21250250599,2006749,Escola de Saúde,6,,8.010923566878981,8.03
Ana Julia Barbosa,56347505881,2006755,Escola de Saúde,3,,8.003683774834437,8.0
Maysa Nunes,36481358301,2006754,Escola de Saúde,3,,8.003683774834437,7.97
Raquel Sampaio,68013396203,2006748,Escola de Saúde,4,,8.052280701754386,8.05
Dom Farias,10999130838,2006753,Escola de Saúde,9,,7.980497237569061,8.0
Carlos Eduardo Vargas,79276495913,2006747,Escola de Saúde,5,,7.945814345991562,7.95
Otto Costela,61356930415,11375231,Ciências Biológicas,9,,,8.1
Marcelo Câmara,56944850936,2009327,Escola de Saúde,3,,8.003683774834437,8.0
Kaique Vasconcelos,71386586267,2009321,Escola de Saúde,7,,8.009608006672227,8.01
Enrico Camargo,59740075742,2009322,Escola de Saúde,2,,8.029213938411669,8.02
Esther Guerra,92895440582,2009326,Escola de Saúde,2,,8.029213938411669,8.03
Ana Julia Vasconcelos,38807486375,2009329,Escola de Saúde,7,,8.009608006672227,8.01
Arthur Miguel Cunha,81900473854,2009328,Escola de Saúde,3,,8.003683774834437,8.0
Bruno da Conceição,25374414982,2009325,Escola de Saúde,1,,8.011402095084609,8.01
Miguel Costa,83095369499,2009324,Escola de Saúde,6,,8.010923566878981,8.01
Maria Vitória Gomes,4312942421,7460140,Escola de Tecnologia,8,,7.919821693907875,7.99
Otávio Nascimento,35568184725,92188501,Escola de Tecnologia,7,,8.030921933085502,8.0
Otto Moura,86293443778,58699432,Ciências Biológicas,5,,7.973406193078324,8.0
Nathan Barros,6560428074,76552734,Escola de Saúde,6,,8.010923566878981,7.99
Manuella Peixoto,15514635817,74525644,Escola de Saúde,9,,7.980497237569061,8.02
Maria Clara Fernandes,18957675294,2007706,Escola de Saúde,6,,8.010923566878981,8.01
Mariana Nunes,73170716827,2007709,Escola de Saúde,4,,8.052280701754386,8.05
Beatriz Borges,80925705372,2007711,Escola de Saúde,6,,8.010923566878981,8.01
Theodoro Ferreira,97761099039,2007705,Escola de Saúde,5,,7.945814345991562,7.95
Ana Sophia Nogueira,18567955237,2002558,Escola de Tecnologia,9,,,
Gustavo Henrique Pereira,52087133071,2002562,Escola de Tecnologia,4,,7.961030927835051,7.96
Maria Flor Casa Grande,31116963236,2002557,Escola de Tecnologia,5,,8.034368998628258,8.03
Daniela Caldeira,46433577621,2002561,Escola de Tecnologia,2,,8.004819112627986,8.02
Juliana Brito,70105463070,2002554,Escola de Tecnologia,2,,8.004819112627986,8.0
Luiza Viana,47306188239,2002560,Escola de Tecnologia,7,,8.030921933085502,8.03
José Novais,95154279850,2002555,Escola de Tecnologia,5,,8.034368998628258,8.03
Murilo Mendes,30509274342,2002565,Escola de Tecnologia,9,,,8.02
Heitor Cunha,16064356918,2002566,Escola de Tecnologia,8,,7.919821693907875,7.92
Fernando Barros,9523008593,2002559,Escola de Tecnologia,4,,7.961030927835051,7.96
Emanuelly Costela,71657835128,69220126,Escola de Saúde,3,,8.003683774834437,8.02
Davi Lucas Mendonça,45700942101,65830019,Escola de Engenharia,4,,7.955649622799664,8.01
Maria Flor Leão,73463024467,71071918,Escola de Engenharia,9,,8.011547248182762,8.04
Vitor Gabriel da Rosa,38822434474,2003480,Escola de Engenharia,2,,7.99183147033534,7.99
Evelyn Leão,61880831508,2003481,Escola de Engenharia,4,,7.955649622799664,7.96
Maria Julia Sá,9384497694,2003485,Escola de Engenharia,2,,7.99183147033534,7.99
Maria Fernanda Souza,25685794109,2003479,Escola de Engenharia,5,,7.928421052631579,7.93
Carolina Silva,36860000148,2003488,Escola de Engenharia,3,,8.016448839208941,8.0
Hadassa Costela,37772741589,2003487,Escola de Engenharia,3,,8.016448839208941,8.02
Pietra Mendonça,31636517926,2003483,Escola de Engenharia,8,,8.0739901071723,8.07
Theodoro da Paz,82512504698,2003484,Escola de Engenharia,5,,7.928421052631579,7.93
João Guilherme Cunha,80426847249,2002389,Escola de Tecnologia,1,,8.03510148849797,8.04
Eduarda Vargas,56514489584,2002388,Escola de Tecnologia,8,,7.919821693907875,7.92
Heitor Caldeira,18906529525,2002384,Escola de Tecnologia,5,,8.034368998628258,8.03
Arthur Gabriel Viana,53209391886,2002386,Escola de Tecnologia,6,,8.016576576576577,8.02
Maitê Sampaio,29968087595,2002391,Escola de Tecnologia,4,,7.961030927835051,7.96
Guilherme Almeida,37378051785,83696750,Escola de Tecnologia,6,,8.016576576576577,7.97
Enzo Gabriel Aparecida,66788506391,36298505,Ciências Biológicas,9,,,7.92
Leandro Aparecida,5765034499,65593697,Escola de Engenharia,6,,7.986284691136975,8.01
Marcelo Gomes,57272093886,38544013,Escola de Saúde,5,,7.945814345991562,8.0
Raul da Rocha,75319868155,2004961,Escola de Engenharia,4,,7.955649622799664,7.96
Maysa Leão,77884168128,2004953,Escola de Engenharia,8,,8.0739901071723,8.07
Maria Luísa Vasconcelos,44409207747,2004960,Escola de Engenharia,4,,7.955649622799664,7.96
Gabriela Moreira,6294448132,2004955,Escola de Engenharia,4,,7.955649622799664,7.96
Luiz Otávio Câmara,67616318857,2004958,Escola de Engenharia,5,,7.928421052631579,7.97
Rael Gonçalves,53366958101,2004954,Escola de Engenharia,3,,8.016448839208941,8.02
Murilo Borges,50229970943,2004956,Escola de Engenharia,5,,7.928421052631579,7.93
Daniela Araújo,91949206576,2004962,Escola de Engenharia,8,,8.0739901071723,8.07
Maria Sophia Borges,46346827857,2004959,Escola de Engenharia,8,,8.0739901071723,8.07
Rebeca Dias,99126255976,2737205,Escola de Engenharia,6,,7.986284691136975,8.0
Yan Nascimento,4716713045,1819941,Ciências Biológicas,1,,8.009375,8.03
Theodoro Novais,27540034196,2011742,Ciências Biológicas,4,,7.924395393474088,7.92
Antonella Cardoso,55863875977,2011736,Ciências Biológicas,4,,7.924395393474088,7.92
Ana Clara Novaes,9796449061,2011737,Ciências Biológicas,6,,7.952380038387715,7.95
Luiz Henrique Mendes,8490738436,2011740,Ciências Biológicas,1,,8.009375,8.01
Jade Ramos,88888809331,2011741,Ciências Biológicas,3,,8.033939393939393,8.03
Maria Liz Pires,30306611196,57818049,Escola de Saúde,4,,8.052280701754386,8.04
Isabelly Marques,55805987965,83957476,Escola de Engenharia,3,,8.016448839208941,7.99
Maria Flor Pinto,73555935988,2005127,Escola de Engenharia,8,,8.0739901071723,8.07
Arthur Miguel Camargo,4490681698,2005135,Escola de Engenharia,3,,8.016448839208941,8.02
Lara Costela,29819989066,2005129,Escola de Engenharia,6,,7.986284691136975,7.99
Luiz Fernando Macedo,32624111128,22311877,Escola de Engenharia,8,,8.0739901071723,7.98
Brenda Fonseca,94210941641,2005128,Escola de Engenharia,3,,8.016448839208941,8.02
Theodoro Pereira,68702947357,2005138,Escola de Engenharia,3,,8.016448839208941,8.02
Manuela Silveira,33673865797,2005126,Escola de Engenharia,4,,7.955649622799664,7.96
Alícia Nunes,61609613198,2005137,Escola de Engenharia,5,,7.928421052631579,7.93
Noah Castro,87152014408,2005130,Escola de Engenharia,2,,7.99183147033534,7.99
Ravy Brito,94054872446,15232314,Escola de Tecnologia,9,,,8.03
Anthony Nunes,28994114242,85087939,Escola de Tecnologia,9,,,7.97
Bianca Sá,7400082942,31134611,Escola de Saúde,6,,8.010923566878981,7.98
Antonella Silveira,88370914105,2004967,Escola de Engenharia,4,,7.955649622799664,7.96
Isabela Gomes,30720410250,2004976,Escola de Engenharia,5,,7.928421052631579,7.93
Marcos Vinicius Albuquerque,53415099190,2004968,Escola de Engenharia,3,,8.016448839208941,8.01
João Gabriel Pacheco,12851589083,2004970,Escola de Engenharia,4,,7.955649622799664,7.96
Benjamim Oliveira,46212296438,2004964,Escola de Engenharia,9,,8.011547248182762,8.01
Luigi da Costa,88404560717,2004969,Escola de Engenharia,8,,8.0739901071723,8.07
Gustavo Henrique Castro,28278690865,2004972,Escola de Engenharia,1,,7.969423604757548,7.97
Anthony Gabriel Lima,51999179722,2004971,Escola de Engenharia,2,,7.99183147033534,7.99
Henry Lima,47130171325,31947714,Ciências Biológicas,2,,8.097638095238096,8.01
Maria Fernanda Rezende,98561827680,92735067,Escola de Saúde,1,,8.011402095084609,8.0
Gael Pinto,8383933331,2003203,Escola de Tecnologia,7,,8.030921933085502,8.03
Daniela Lopes,58044042834,2003202,Escola de Tecnologia,7,,8.030921933085502,8.03
Kaique da Cunha,82639133821,2003201,Escola de Tecnologia,4,,7.961030927835051,7.96
Ravy Moura,63091816750,2003198,Escola de Tecnologia,5,,8.034368998628258,8.03
Maria Liz Carvalho,12972070158,2003206,Escola de Tecnologia,8,,7.919821693907875,7.92
Yasmin Vieira,82652145686,2003208,Escola de Tecnologia,3,,7.94713605442177,7.95
Eloah Rodrigues,75743183712,2003197,Escola de Tecnologia,9,,,
Maria Helena Pires,96629672760,2003210,Escola de Tecnologia,3,,7.94713605442177,7.95
André Cavalcante,17208350469,2003204,Escola de Tecnologia,6,,8.016576576576577,8.02
Catarina Nunes,34975459555,2003205,Escola de Tecnologia,3,,7.94713605442177,7.95
Sara da Mata,63311282182,2003207,Escola de Tecnologia,3,,7.94713605442177,7.98
Vinicius Casa Grande,41546549364,2010078,Ciências Biológicas,7,,8.032611464968154,8.03
Danilo Andrade,40192115554,2010074,Ciências Biológicas,6,,7.952380038387715,7.95
Matteo Casa Grande,67615679732,2010067,Ciências Biológicas,7,,8.032611464968154,8.03
Laís Castro,3718306715,2010071,Ciências Biológicas,7,,8.032611464968154,8.03
Raquel da Cruz,49362117278,2010076,Ciências Biológicas,7,,8.032611464968154,8.03
José Miguel Silva,15585344626,2010075,Ciências Biológicas,2,,8.097638095238096,8.1
Davi Miguel Lopes,93040920833,2010070,Ciências Biológicas,1,,8.009375,8.01
Mariane Andrade,33274325382,2010072,Ciências Biológicas,3,,8.033939393939393,8.03
Daniela Montenegro,75850712468,2010066,Ciências Biológicas,1,,8.009375,8.01
Maria Isis Martins,24338713577,15009879,Ciências Biológicas,3,,8.033939393939393,8.03
José Miguel Cassiano,1166290774,2010073,Ciências Biológicas,9,,,
Davi Fernandes,58052209339,2010069,Ciências Biológicas,9,,,
Maria Vitória Vasconcelos,73049756546,69292559,Escola de Tecnologia,7,,8.030921933085502,7.98
Mirella Melo,86637007039,2003341,Escola de Engenharia,6,,7.986284691136975,7.99
Nina Cavalcanti,66024213658,2003335,Escola de Engenharia,4,,7.955649622799664,7.96
Maria Clara Barbosa,68515378215,2003337,Escola de Engenharia,9,,8.011547248182762,8.01
Mathias Cirino,59625598883,2003333,Escola de Engenharia,7,,7.962367109634552,7.96
Theo Casa Grande,4242498973,2003340,Escola de Engenharia,6,,7.986284691136975,7.99
Gabriel Guerra,42502614679,2003334,Escola de Engenharia,1,,7.969423604757548,7.97
Luana Campos,66404415139,2003336,Escola de Engenharia,1,,7.969423604757548,7.97
Henry Duarte,21278142711,92971273,Escola de Saúde,9,,7.980497237569061,8.01
Gael Nogueira,75250085668,11673390,Escola de Saúde,3,,8.003683774834437,7.99
Juan Almeida,61210155826,2010988,Ciências Biológicas,2,,8.097638095238096,8.1
Joana Nogueira,2525983436,2010992,Ciências Biológicas,9,,,
Paulo Cassiano,91138235689,2010986,Ciências Biológicas,4,,7.924395393474088,7.92
Henry Gabriel Farias,94939215861,2010997,Ciências Biológicas,5,,7.973406193078324,7.97
Laura Campos,50123858476,2010996,Ciências Biológicas,6,,7.952380038387715,7.94
Nina da Mota,10982830250,2010989,Ciências Biológicas,9,,,
Kaique Melo,48600887068,2010991,Ciências Biológicas,5,,7.973406193078324,7.97
Eloá Gomes,5209461756,44625459,Ciências Biológicas,1,,8.009375,7.99
Isabela Pereira,59388480399,2010994,Ciências Biológicas,2,,8.097638095238096,8.1
Brayan Moreira,97060638239,43638069,Escola de Tecnologia,2,,8.004819112627986,8.0
Isabela Sales,87490898374,91083472,Escola de Saúde,8,,7.959191353082466,7.97
Davi Miguel Campos,82036400636,88095851,Escola de Saúde,9,,7.980497237569061,7.98
Pedro Lucas Santos,70778945999,2002395,Escola de Tecnologia,5,,8.034368998628258,8.03
Eduardo Nascimento,84478187756,2002394,Escola de Tecnologia,6,,8.016576576576577,7.99
Maria Clara Montenegro,76616454633,2002402,Escola de Tecnologia,6,,8.016576576576577,8.02
Lívia Nunes,18166439207,2002399,Escola de Tecnologia,5,,8.034368998628258,8.03
Maria Liz Costa,58862727287,81500695,Escola de Tecnologia,3,,7.94713605442177,7.94
Isabelly Alves,49498282170,2002393,Escola de Tecnologia,9,,,
Davi Lucca Moreira,61868651563,2002400,Escola de Tecnologia,5,,8.034368998628258,8.03
Yasmin Melo,17688659507,2002403,Escola de Tecnologia,6,,8.016576576576577,8.02
Benjamim Marques,78779079346,2002401,Escola de Tecnologia,9,,,
Eloah Guerra,36002896209,2002397,Escola de Tecnologia,1,,8.03510148849797,8.04
Isabelly Costela,48825382618,2002398,Escola de Tecnologia,9,,,8.01
Léo da Cruz,20122908064,2009188,Escola de Saúde,6,,8.010923566878981,8.01
Felipe Souza,34928207136,2009182,Escola de Saúde,4,,8.052280701754386,8.05
Emilly Oliveira,59828564669,2009189,Escola de Saúde,6,,8.010923566878981,8.01
Catarina Marques,89069084952,35954999,Escola de Saúde,3,,8.003683774834437,7.98
Juliana Aparecida,91900559039,2009187,Escola de Saúde,1,,8.011402095084609,8.01
Davi Luiz Vieira,53844495711,2009185,Escola de Saúde,8,,7.959191353082466,7.96
Caio Brito,64816777839,2009184,Escola de Saúde,2,,8.029213938411669,8.03
Gustavo Farias,8343079406,2009183,Escola de Saúde,1,,8.011402095084609,8.01
Joana Castro,3120769618,2001667,Escola de Tecnologia,2,,8.004819112627986,8.0
José Pedro da Costa,85771030139,2001665,Escola de Tecnologia,4,,7.961030927835051,7.96
Natália Correia,18771322050,2001668,Escola de Tecnologia,1,,8.03510148849797,8.04
Ana Cecília Albuquerque,24025340042,2001669,Escola de Tecnologia,8,,7.919821693907875,7.97
Liam da Mota,58156274601,80346023,Escola de Saúde,4,,8.052280701754386,8.02
Maria Julia Siqueira,18150241684,2004242,Escola de Engenharia,7,,7.962367109634552,7.96
Esther da Paz,59080349815,2004241,Escola de Engenharia,3,,8.016448839208941,8.02
Natália Albuquerque,43819892473,2004240,Escola de Engenharia,9,,8.011547248182762,8.01
Heitor Rezende,55470287957,2004239,Escola de Engenharia,8,,8.0739901071723,8.07
Pietro Vasconcelos,48696084291,29276154,Escola de Saúde,7,,8.009608006672227,7.99
Hadassa Costa,25845260234,2006026,Escola de Engenharia,6,,7.986284691136975,7.99
Davi Luiz Fonseca,31549030727,2006025,Escola de Engenharia,8,,8.0739901071723,8.07
Maria Laura Cassiano,30221265121,2006020,Escola de Engenharia,7,,7.962367109634552,7.96
Natália Sampaio,53803029133,2006023,Escola de Engenharia,1,,7.969423604757548,7.97
Arthur Miguel Melo,74116063757,2006027,Escola de Engenharia,2,,7.99183147033534,7.99
José Cavalcanti,84884113095,2006028,Escola de Engenharia,9,,8.011547248182762,8.01
Ana Clara Duarte,93387075532,2006021,Escola de Engenharia,3,,8.016448839208941,7.97
Ana Sophia Ferreira,54439562719,82547285,Ciências Biológicas,7,,8.032611464968154,7.98
Allana Viana,48627982621,66401990,Ciências Biológicas,3,,8.033939393939393,7.99
Léo Pimenta,61178285981,2008432,Escola de Saúde,7,,8.009608006672227,8.01
Ana Clara Monteiro,90843829078,2008442,Escola de Saúde,6,,8.010923566878981,8.01
Ana Vitória Peixoto,87981973889,2008431,Escola de Saúde,8,,7.959191353082466,7.96
Guilherme da Costa,69470813810,2008435,Escola de Saúde,7,,8.009608006672227,8.01
Yuri Marques,54883660394,2008443,Escola de Saúde,7,,8.009608006672227,8.01
Bianca Macedo,95806607347,2008438,Escola de Saúde,7,,8.009608006672227,8.01
Lara Monteiro,60303047593,2008429,Escola de Saúde,3,,8.003683774834437,8.0
José Miguel Souza,42745605051,2008441,Escola de Saúde,1,,8.011402095084609,8.01
Ana Vitória Sousa,85517674326,2008437,Escola de Saúde,3,,8.003683774834437,8.0
Pedro Miguel Peixoto,4721164181,2008434,Escola de Saúde,5,,7.945814345991562,7.95
Juliana Ferreira,26157928331,2008433,Escola de Saúde,7,,8.009608006672227,8.01
